Tabelle 1
country_code;country_name;country_group;question_id;cross_year_id;question;dimension;indicator;response;decision;awarded_score;max_score;explanation;
BE;Belgium;eu27;PT22;PT22;"Do you promote high-value datasets on your national portal (e.g. use filtering features for reusers to easily find such datasets, use editorial features to promote the datasets, etc.))?

For Explanation:
* If yes, please specify how and highlight challenges if any. 
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";portal_dimension;portal_features;yes;change;20;20;Button/link on the front page + filter option to show (only) HvD;
BE;Belgium;eu27;PT23;PT23;"Do you monitor the portal's traffic (e.g. in terms of number of unique visitors, visitor profiles, percentage of machine traffic, number of downloads according to the number of datasets etc.)? 

For Explanation:
* If yes, which tool(s) do you use?";portal_dimension;portal_usage;yes;confirm;20;20;Matomo;
BE;Belgium;eu27;PT24;PT24;"Do you run analytics on API usage?

For Explanation:
* If yes, please briefly (1) describe your process and (2) how you use the insights to improve the portal";portal_dimension;portal_usage;no;confirm;0;20;N/A;
BE;Belgium;eu27;PT25;PT25;"Besides monitoring portal traffic, do you perform any further activities to better understand the behaviour and needs of users of your portal (e.g. web analytics, surveys, or analysis of social media feeds)?

For Explanation:
* If yes, please (1) specify the activities and explain (2) how they help you understand user needs";portal_dimension;portal_usage;yes;confirm;20;20;Web analytics to check most / least used sections;
BE;Belgium;eu27;PT26;PT26;"Do you use the insights about portal usage and about the behaviour and needs of portal users to improve the portal accordingly?

For Explanation:
* If yes, please explain your process for improving the portal based on user insights and feedback
* If relevant, kindly highlight some improvements made in the past year";portal_dimension;portal_usage;no;confirm;0;20;Not much to analyze;
BE;Belgium;eu27;PT27;PT27;"Do you undertake any activities to promote the portal and attract new users or new audiences?

For explanation:
* If yes, please (1) explain what activities your perform, and (2) mention if these activities are directed at any specific target audience (e.g. business, public sector, academia, etc.)";portal_dimension;portal_usage;yes;confirm;20;20;Promote the portal on conferences + during 1-to-1 meetings with (small) + repeat the requirement to publish metadata on the portal during meetings with public administrations;
BE;Belgium;eu27;PT28;PT28;"Do you monitor what keywords are used to search for data and content on the portal?

For Explanation:
* If yes, please briefly (1) describe your process and (2) how you use the insights to improve the portal";portal_dimension;portal_usage;yes;confirm;20;20;Via Matomo Analytics, doesn't really make a difference since people search for a broad range of various keywords;
BE;Belgium;eu27;PT29;PT29;"Do you monitor the most and least consulted pages?

For Explanation:
* If yes, please briefly (1) describe your process and (2) how you use the insights to improve the portal
* For informational purposes, kindly provide the URLs to the five most popular datasets on the portal";portal_dimension;portal_usage;yes;complement;20;20;"2025:
Most popular: https://data.gov.be/en/datasets/fpsjust-munabbrev
https://data.gov.be/fr/datasets/fpsjust-moniteur-annex
https://data.gov.be/en/datasets/httpswwwodwbbeexploredatasetpostal-codes-belgium
https://data.gov.be/nl/datasets/fasfc-codelist
https://data.gov.be/en/datasets/fpsbosa-dis-best-csv-deriv
2024:
We use Matomo Analytics, though it does not provide much help to improve the portal (a few commonly used datasets followed by many datasets with few views)
- https://data.gov.be/fr/dataset/c133e466327073d83dbb1f9ff344991792998cb4 (Database licensed contractors)
- https://data.gov.be/fr/dataset/nodeid669 (consumer price index)
-https://data.gov.be/fr/dataset/38e6a4e37f5af043a997c9fed266372ae84f3513 (Cadastral parcels
- https://data.gov.be/fr/dataset/cb28258a533a817d0581dcb4828903227bf196d6 (Crossroad Bank Enterprises)
-https://data.gov.be/fr/dataset/ae9a4a0d3de17cbe63e4b20a397ebbbc0e3ce478 (Database moral and legal persons)";
BE;Belgium;eu27;PT30;PT30;"Do you take measures to optimise the search and discoverability of content (data and editorial)? 

For Explanation:
*If yes, please briefly describe how your optimise the search";portal_dimension;portal_usage;yes;confirm;20;20;Improve quality of metadata provided by harvested sources (eg better mappings of themes, publishers…);
BE;Belgium;eu27;PT31;PT31;"Is the metadata on your portal available in clear plain language to enable both humans and machines to read and understand it? 

For Explanation:
*If yes, please provide the URL to an example documenting this feature.";portal_dimension;portal_usage;yes;confirm;20;20;;
BE;Belgium;eu27;PT32;PT32;"To what degree do public sector data providers contribute data to the portal? 

For Explanation:
*Please describe what is the agreed approach.
* If less than the majority of data providers, please briefly explain why (e.g. technical incompatibilities, governance aspects, low awareness etc.).";portal_dimension;portal_data_provision;the majority of public sector data providers;confirm;15;20;Other sites/portals ar harvested as much as possible, regardless the API they provide (or not);
BE;Belgium;eu27;PT33;PT33;Do you identify the data providers that are not yet publishing data on the national portal?;portal_dimension;portal_data_provision;yes, or all public sector data providers already publish data;confirm;20;20;;
BE;Belgium;eu27;PT34;PT34;"Were there concrete actions taken to assist these data providers with their publication process?

For Explanation:
* If yes, could you provide some examples of the actions taken in this regard.";portal_dimension;portal_data_provision;yes, or all public sector data providers already publish data;confirm;20;20;Additional sources harvested by the data.gov.be portal after contacting the administrations and helping them to improve metadata;
BE;Belgium;eu27;PT35;PT35;"Besides the national open data portal, are there other regional and local portals? 

For Explanation:
* If yes, please provide a complete list and the links to these portals.";portal_dimension;portal_data_provision;yes;complement;0;0;"2025:
Slight change of location: list can now be found on https://data.gov.be/fr/documentation/autres-portails
2024:
See list on https://data.gov.be/fr/autres-portails";
BE;Belgium;eu27;PT36;PT36;"Are regional and local portals listed above and their data sources discoverable via the national portal? 

For Explanation:
* If not applicable, please briefly explain why. ";portal_dimension;portal_data_provision;yes;confirm;20;20;;
BE;Belgium;eu27;PT37;PT37;"To what degree are  regional and local sources harvested automatically? 

For Explanation:
* If less than the majority of existing sources is harvested by the national portal, please briefly explain why.                        
* If not applicable, please briefly explain why. ";portal_dimension;portal_data_provision;all datasets;confirm;20;20;;
BE;Belgium;eu27;PT38;PT38;"Does the national portal include datasets that are real-time or dynamic?

For Explanation:
* If yes, please provide URLs to real-time and/or dynamic data featured via the national portal. ";portal_dimension;portal_data_provision;yes;complement;10;10;"2025:
Slightly new URL: https://data.gov.be/en/datasets/httpsopendataeliabeexploredatasetods057
2024:
Elia (electricity grid) provides near-realtime and realtime data, e.g https://data.gov.be/en/dataset/ods057";
BE;Belgium;eu27;PT39;PT39;"Does the national portal provide a way for non-official data (i.e. not stemming from official sources, such as community-sourced/citizen-generated data) to be published? 

For Explanation:
* If yes, please explain how non-official data is distinguished for official data (e.g. using a different section of the portal or tags) 
* And please provide a URL to an example of a non-official dataset on the portal ";portal_dimension;portal_data_provision;yes;complement;20;20;"2025:
Slightly new URL for filtering on companies: https://data.gov.be/en/datasets?f%5B0%5D=organisation%3A181

Datasets from car-sharing company: https://data.gov.be/en/datasets?f%5B0%5D=organisation%3A176
2024:
Community / citizens / enterprises can publish data if they provide a metadata file or API, or are published on other portals.
They can be found when filtering on publisher type  ""Companies / NPO"" https://data.gov.be/en/search/datasets?f%5B0%5D=im_field_publisher%3A181

E.g. https://data.gov.be/en/dataset/dc2b6438-de52-4d8b-bee0-9a90b59f3c4e (Natagora / Observations of biodiversity by citizens)";
